datetime,powerConsumptionTotal_MW,fossilFree_%,renewable_%,isEstimated,estimationMethod
2024-10-15 04:00:00+00:00,23060,81,52,False,
2024-10-15 05:00:00+00:00,26439,78,53,False,
2024-10-15 06:00:00+00:00,28739,77,56,False,
2024-10-15 07:00:00+00:00,28917,78,57,False,
2024-10-15 08:00:00+00:00,28852,80,60,False,
2024-10-15 09:00:00+00:00,28609,83,62,False,
2024-10-15 10:00:00+00:00,28879,86,63,False,
2024-10-15 11:00:00+00:00,29464,86,64,False,
2024-10-15 12:00:00+00:00,29095,87,64,False,
2024-10-15 13:00:00+00:00,28355,86,62,False,
2024-10-15 14:00:00+00:00,28061,84,60,False,
2024-10-15 15:00:00+00:00,28028,81,57,False,
2024-10-15 16:00:00+00:00,28287,76,53,False,
2024-10-15 17:00:00+00:00,29140,70,50,False,
2024-10-15 18:00:00+00:00,31046,70,48,False,
2024-10-15 19:00:00+00:00,30762,74,50,False,
2024-10-15 20:00:00+00:00,27830,75,49,False,
2024-10-15 21:00:00+00:00,25248,79,51,False,
2024-10-15 22:00:00+00:00,23551,84,53,False,
2024-10-15 23:00:00+00:00,22360,86,55,False,
2024-10-16 00:00:00+00:00,21624,86,56,False,
2024-10-16 01:00:00+00:00,21324,87,57,False,
2024-10-16 02:00:00+00:00,21176,87,58,False,
2024-10-16 03:00:00+00:00,21429,88,58,False,
2024-10-16 04:00:00+00:00,23370,89,60,False,
2024-10-16 05:00:00+00:00,26965,88,63,False,
2024-10-16 06:00:00+00:00,29186,87,64,False,
2024-10-16 07:00:00+00:00,29622,88,66,False,
2024-10-16 08:00:00+00:00,29825,90,68,False,
2024-10-16 09:00:00+00:00,29497,92,70,False,
2024-10-16 10:00:00+00:00,29280,91,70,False,
2024-10-16 11:00:00+00:00,29068,91,71,False,
2024-10-16 12:00:00+00:00,28441,91,72,False,
2024-10-16 13:00:00+00:00,27796,91,73,False,
2024-10-16 14:00:00+00:00,27643,90,72,False,
2024-10-16 15:00:00+00:00,27823,88,68,False,
2024-10-16 16:00:00+00:00,28168,80,59,False,
2024-10-16 17:00:00+00:00,29313,73,50,False,
2024-10-16 18:00:00+00:00,31426,71,47,False,
2024-10-16 19:00:00+00:00,31056,71,47,False,
2024-10-16 20:00:00+00:00,28140,74,48,False,
2024-10-16 21:00:00+00:00,25450,78,50,False,
2024-10-16 22:00:00+00:00,23494,82,52,False,
2024-10-16 23:00:00+00:00,22402,83,52,False,
2024-10-17 00:00:00+00:00,21680,81,50,False,
2024-10-17 01:00:00+00:00,21253,80,48,False,
2024-10-17 02:00:00+00:00,20986,81,48,False,
2024-10-17 03:00:00+00:00,21222,81,49,False,
2024-10-17 04:00:00+00:00,23070,81,50,False,
2024-10-17 05:00:00+00:00,26355,78,55,False,
2024-10-17 06:00:00+00:00,28829,76,56,False,
2024-10-17 07:00:00+00:00,29338,78,59,False,
2024-10-17 08:00:00+00:00,29434,85,67,False,
2024-10-17 09:00:00+00:00,29379,90,72,False,
2024-10-17 10:00:00+00:00,29196,91,73,False,
2024-10-17 11:00:00+00:00,28836,91,73,False,
2024-10-17 12:00:00+00:00,27954,90,72,False,
2024-10-17 13:00:00+00:00,26775,90,72,False,
2024-10-17 14:00:00+00:00,26822,91,72,False,
2024-10-17 15:00:00+00:00,27048,91,72,False,
2024-10-17 16:00:00+00:00,27706,88,70,False,
2024-10-17 17:00:00+00:00,28781,81,63,False,
2024-10-17 18:00:00+00:00,31112,82,64,False,
2024-10-17 19:00:00+00:00,30701,83,64,False,
2024-10-17 20:00:00+00:00,27870,84,64,False,
2024-10-17 21:00:00+00:00,25526,84,63,False,
2024-10-17 22:00:00+00:00,23668,85,60,False,
2024-10-17 23:00:00+00:00,22475,86,58,False,
2024-10-18 00:00:00+00:00,21713,86,57,False,
2024-10-18 01:00:00+00:00,21247,85,57,False,
2024-10-18 02:00:00+00:00,21125,85,57,False,
2024-10-18 03:00:00+00:00,21328,85,56,False,
2024-10-18 04:00:00+00:00,22974,84,57,False,
2024-10-18 05:00:00+00:00,26294,82,60,False,
2024-10-18 06:00:00+00:00,28622,81,61,False,
2024-10-18 07:00:00+00:00,28825,83,64,False,
2024-10-18 08:00:00+00:00,28572,89,71,False,
2024-10-18 09:00:00+00:00,28161,92,75,False,
2024-10-18 10:00:00+00:00,27731,92,75,False,
2024-10-18 11:00:00+00:00,27447,92,75,False,
2024-10-18 12:00:00+00:00,27035,92,75,False,
2024-10-18 13:00:00+00:00,26274,92,74,False,
2024-10-18 14:00:00+00:00,25889,91,73,False,
2024-10-18 15:00:00+00:00,26225,88,70,False,
2024-10-18 16:00:00+00:00,26898,82,63,False,
2024-10-18 17:00:00+00:00,28003,78,58,False,
2024-10-18 18:00:00+00:00,29636,78,57,False,
2024-10-18 19:00:00+00:00,29248,81,59,False,
2024-10-18 20:00:00+00:00,26725,81,57,False,
2024-10-18 21:00:00+00:00,24505,84,58,False,
2024-10-18 22:00:00+00:00,23123,86,57,False,
2024-10-18 23:00:00+00:00,21918,86,54,False,
2024-10-19 00:00:00+00:00,20919,87,54,False,
2024-10-19 01:00:00+00:00,20273,87,55,False,
2024-10-19 02:00:00+00:00,19915,87,55,False,
2024-10-19 03:00:00+00:00,19803,87,55,False,
2024-10-19 04:00:00+00:00,20096,86,54,False,
2024-10-19 05:00:00+00:00,21196,85,53,False,
2024-10-19 06:00:00+00:00,22376,86,54,False,
2024-10-19 07:00:00+00:00,23611,88,57,False,
2024-10-19 08:00:00+00:00,24301,91,65,False,
2024-10-19 09:00:00+00:00,23786,92,69,False,
2024-10-19 10:00:00+00:00,23262,93,71,False,
2024-10-19 11:00:00+00:00,23227,93,71,False,
2024-10-19 12:00:00+00:00,23144,93,73,False,
2024-10-19 13:00:00+00:00,22173,93,72,False,
2024-10-19 14:00:00+00:00,21675,92,71,False,
2024-10-19 15:00:00+00:00,22093,90,68,False,
2024-10-19 16:00:00+00:00,22951,86,60,False,
2024-10-19 17:00:00+00:00,24374,83,59,False,
2024-10-19 18:00:00+00:00,26031,83,60,False,
2024-10-19 19:00:00+00:00,25899,83,58,False,
2024-10-19 20:00:00+00:00,24301,84,57,False,
2024-10-19 21:00:00+00:00,22513,83,56,False,
2024-10-19 22:00:00+00:00,21268,82,51,False,
2024-10-19 23:00:00+00:00,20166,83,50,False,
2024-10-20 00:00:00+00:00,19302,82,49,False,
2024-10-20 01:00:00+00:00,18622,82,49,False,
2024-10-20 02:00:00+00:00,18238,82,49,False,
2024-10-20 03:00:00+00:00,18091,82,48,False,
2024-10-20 04:00:00+00:00,18419,82,47,False,
2024-10-20 05:00:00+00:00,19199,82,48,False,
2024-10-20 06:00:00+00:00,19916,83,49,False,
2024-10-20 07:00:00+00:00,20749,85,54,False,
2024-10-20 08:00:00+00:00,21538,89,63,False,
2024-10-20 09:00:00+00:00,21578,92,70,False,
2024-10-20 10:00:00+00:00,21446,92,69,False,
2024-10-20 11:00:00+00:00,21763,92,69,False,
2024-10-20 12:00:00+00:00,21884,92,69,False,
2024-10-20 13:00:00+00:00,20822,92,68,False,
2024-10-20 14:00:00+00:00,20292,91,69,False,
2024-10-20 15:00:00+00:00,20717,89,66,False,
2024-10-20 16:00:00+00:00,21689,82,56,False,
2024-10-20 17:00:00+00:00,23379,74,46,False,
2024-10-20 18:00:00+00:00,25836,74,46,False,
2024-10-20 19:00:00+00:00,26140,75,48,False,
2024-10-20 20:00:00+00:00,24668,76,48,False,
2024-10-20 21:00:00+00:00,22812,76,46,False,
2024-10-20 22:00:00+00:00,21225,76,44,False,
2024-10-20 23:00:00+00:00,20056,77,44,False,
2024-10-21 00:00:00+00:00,19256,76,42,False,
2024-10-21 01:00:00+00:00,18896,76,42,False,
2024-10-21 02:00:00+00:00,18740,77,43,False,
2024-10-21 03:00:00+00:00,19206,75,42,False,
2024-10-21 04:00:00+00:00,21434,74,43,False,
2024-10-21 05:00:00+00:00,25106,74,47,False,
2024-10-21 06:00:00+00:00,27602,73,48,False,
2024-10-21 07:00:00+00:00,27767,76,53,False,
2024-10-21 08:00:00+00:00,27251,81,62,False,
2024-10-21 09:00:00+00:00,26568,85,67,False,
2024-10-21 10:00:00+00:00,26153,88,70,False,
2024-10-21 11:00:00+00:00,26465,88,71,False,
2024-10-21 12:00:00+00:00,26210,88,70,False,
2024-10-21 13:00:00+00:00,25667,88,69,False,
2024-10-21 14:00:00+00:00,25633,87,68,False,
2024-10-21 15:00:00+00:00,26124,83,64,False,
2024-10-21 16:00:00+00:00,26794,76,55,False,
2024-10-21 17:00:00+00:00,28455,67,43,False,
2024-10-21 18:00:00+00:00,30632,67,43,False,
2024-10-21 19:00:00+00:00,30429,67,43,False,
2024-10-21 20:00:00+00:00,27553,71,45,False,
2024-10-21 21:00:00+00:00,24820,74,46,False,
2024-10-21 22:00:00+00:00,22971,78,48,False,
2024-10-21 23:00:00+00:00,21751,80,49,False,
2024-10-22 00:00:00+00:00,20826,81,49,False,
2024-10-22 01:00:00+00:00,20467,81,47,False,
2024-10-22 02:00:00+00:00,20409,81,47,False,
2024-10-22 03:00:00+00:00,20624,80,50,False,
2024-10-22 04:00:00+00:00,22384,79,52,False,
2024-10-22 05:00:00+00:00,25936,76,54,False,
2024-10-22 06:00:00+00:00,28399,76,55,False,
2024-10-22 07:00:00+00:00,28718,77,57,False,
2024-10-22 08:00:00+00:00,28309,84,64,False,
2024-10-22 09:00:00+00:00,27805,88,69,False,
2024-10-22 10:00:00+00:00,27730,91,73,False,
2024-10-22 11:00:00+00:00,27953,89,72,False,
2024-10-22 12:00:00+00:00,27674,89,71,False,
2024-10-22 13:00:00+00:00,27006,89,71,False,
2024-10-22 14:00:00+00:00,26810,89,71,False,
2024-10-22 15:00:00+00:00,27182,87,68,False,
2024-10-22 16:00:00+00:00,27563,80,61,False,
2024-10-22 17:00:00+00:00,28771,75,55,False,
2024-10-22 18:00:00+00:00,30629,74,54,False,
2024-10-22 19:00:00+00:00,30250,76,53,False,
2024-10-22 20:00:00+00:00,27144,77,55,False,
2024-10-22 21:00:00+00:00,24539,80,57,False,
2024-10-22 22:00:00+00:00,22764,80,56,False,
2024-10-22 23:00:00+00:00,21526,81,54,False,
2024-10-23 00:00:00+00:00,20644,80,51,False,
2024-10-23 01:00:00+00:00,20281,80,48,False,
2024-10-23 02:00:00+00:00,20147,81,46,False,
2024-10-23 03:00:00+00:00,20518,78,46,False,
2024-10-23 04:00:00+00:00,22350,76,46,False,
2024-10-23 05:00:00+00:00,25885,74,50,False,
2024-10-23 06:00:00+00:00,28485,71,50,False,
2024-10-23 07:00:00+00:00,28955,74,54,False,
2024-10-23 08:00:00+00:00,28894,81,62,False,
2024-10-23 09:00:00+00:00,28464,85,67,False,
2024-10-23 10:00:00+00:00,28120,86,68,False,
2024-10-23 11:00:00+00:00,28045,88,69,False,
2024-10-23 12:00:00+00:00,27441,88,69,False,
2024-10-23 13:00:00+00:00,26516,88,68,False,
2024-10-23 14:00:00+00:00,26265,86,67,False,
2024-10-23 15:00:00+00:00,26563,82,62,False,
2024-10-23 16:00:00+00:00,27199,76,56,False,
2024-10-23 17:00:00+00:00,28389,69,48,False,
2024-10-23 18:00:00+00:00,30379,70,46,False,
2024-10-23 19:00:00+00:00,30061,72,47,False,
2024-10-23 20:00:00+00:00,27157,74,47,False,
2024-10-23 21:00:00+00:00,24504,75,47,False,
2024-10-23 22:00:00+00:00,22755,79,48,False,
2024-10-23 23:00:00+00:00,21608,82,50,False,
2024-10-24 00:00:00+00:00,20639,82,49,False,
2024-10-24 01:00:00+00:00,20344,82,49,False,
2024-10-24 02:00:00+00:00,20213,83,49,False,
2024-10-24 03:00:00+00:00,20512,82,49,False,
2024-10-24 04:00:00+00:00,22435,81,49,False,
2024-10-24 05:00:00+00:00,25900,80,51,False,
2024-10-24 06:00:00+00:00,28383,79,54,False,
2024-10-24 07:00:00+00:00,28618,78,56,False,
2024-10-24 08:00:00+00:00,28347,82,61,False,
2024-10-24 09:00:00+00:00,27974,87,68,False,
2024-10-24 10:00:00+00:00,27507,89,71,False,
2024-10-24 11:00:00+00:00,27657,89,71,False,
2024-10-24 12:00:00+00:00,27307,89,71,False,
2024-10-24 13:00:00+00:00,26561,89,71,False,
2024-10-24 14:00:00+00:00,26314,89,71,False,
2024-10-24 15:00:00+00:00,26875,87,69,False,
2024-10-24 16:00:00+00:00,27524,80,61,False,
2024-10-24 17:00:00+00:00,28877,75,55,False,
2024-10-24 18:00:00+00:00,30746,77,54,False,
2024-10-24 19:00:00+00:00,30215,78,55,False,
2024-10-24 20:00:00+00:00,27590,81,56,False,
2024-10-24 21:00:00+00:00,24998,81,55,False,
2024-10-24 22:00:00+00:00,23319,82,54,False,
2024-10-24 23:00:00+00:00,22152,84,55,False,
2024-10-25 00:00:00+00:00,21259,84,55,False,
2024-10-25 01:00:00+00:00,20854,83,53,False,
2024-10-25 02:00:00+00:00,20742,84,52,False,
2024-10-25 03:00:00+00:00,21073,83,52,False,
2024-10-25 04:00:00+00:00,22967,82,51,False,
2024-10-25 05:00:00+00:00,26546,80,54,False,
2024-10-25 06:00:00+00:00,29071,79,55,False,
2024-10-25 07:00:00+00:00,29423,77,54,False,
2024-10-25 08:00:00+00:00,29389,77,56,False,
2024-10-25 09:00:00+00:00,29288,80,59,False,
2024-10-25 10:00:00+00:00,29432,82,62,False,
2024-10-25 11:00:00+00:00,29243,83,63,False,
2024-10-25 12:00:00+00:00,28609,85,65,False,
2024-10-25 13:00:00+00:00,27796,86,66,False,
2024-10-25 14:00:00+00:00,26924,85,64,False,
2024-10-25 15:00:00+00:00,26853,81,61,False,
2024-10-25 16:00:00+00:00,27389,75,54,False,
2024-10-25 17:00:00+00:00,28539,73,53,False,
2024-10-25 18:00:00+00:00,29779,71,50,False,
2024-10-25 19:00:00+00:00,29335,72,49,False,
2024-10-25 20:00:00+00:00,26787,73,49,False,
2024-10-25 21:00:00+00:00,24514,73,50,False,
2024-10-25 22:00:00+00:00,22987,78,52,False,
2024-10-25 23:00:00+00:00,21642,79,49,False,
2024-10-26 00:00:00+00:00,20457,79,46,False,
2024-10-26 01:00:00+00:00,19788,80,48,False,
2024-10-26 02:00:00+00:00,19402,81,47,False,
2024-10-26 03:00:00+00:00,19349,82,48,False,
2024-10-26 04:00:00+00:00,19748,82,49,False,
2024-10-26 05:00:00+00:00,20916,80,51,False,
2024-10-26 06:00:00+00:00,22453,80,50,False,
2024-10-26 07:00:00+00:00,23551,80,54,False,
2024-10-26 08:00:00+00:00,24659,84,62,False,
2024-10-26 09:00:00+00:00,24976,87,67,False,
2024-10-26 10:00:00+00:00,24538,91,70,False,
2024-10-26 11:00:00+00:00,24772,91,70,False,
2024-10-26 12:00:00+00:00,24832,90,69,False,
2024-10-26 13:00:00+00:00,23735,88,67,False,
2024-10-26 14:00:00+00:00,23018,87,64,False,
2024-10-26 15:00:00+00:00,23108,82,60,False,
2024-10-26 16:00:00+00:00,23724,77,54,False,
2024-10-26 17:00:00+00:00,25065,75,52,False,
2024-10-26 18:00:00+00:00,26548,76,51,False,
2024-10-26 19:00:00+00:00,26465,76,51,False,
2024-10-26 20:00:00+00:00,24624,76,50,False,
2024-10-26 21:00:00+00:00,22795,75,49,False,
2024-10-26 22:00:00+00:00,21232,75,45,False,
2024-10-26 23:00:00+00:00,19937,73,40,False,
2024-10-27 00:00:00+00:00,19268,74,37,False,
2024-10-27 01:00:00+00:00,18362,75,35,False,
2024-10-27 02:00:00+00:00,17953,73,34,False,
2024-10-27 03:00:00+00:00,17797,73,33,False,
2024-10-27 04:00:00+00:00,17816,74,33,False,
2024-10-27 05:00:00+00:00,18334,74,34,False,
2024-10-27 06:00:00+00:00,19024,74,33,False,
2024-10-27 07:00:00+00:00,19853,75,38,False,
2024-10-27 08:00:00+00:00,21184,77,50,False,
2024-10-27 09:00:00+00:00,22197,84,61,False,
2024-10-27 10:00:00+00:00,22508,87,65,False,
2024-10-27 11:00:00+00:00,22957,86,64,False,
2024-10-27 12:00:00+00:00,23684,86,63,False,
2024-10-27 13:00:00+00:00,23957,85,63,False,
2024-10-27 14:00:00+00:00,22842,86,62,False,
2024-10-27 15:00:00+00:00,22393,85,61,False,
2024-10-27 16:00:00+00:00,22706,83,59,False,
2024-10-27 17:00:00+00:00,24150,79,56,False,
2024-10-27 18:00:00+00:00,25847,78,56,False,
2024-10-27 19:00:00+00:00,26616,79,57,False,
2024-10-27 20:00:00+00:00,26477,79,57,False,
2024-10-27 21:00:00+00:00,24613,81,58,False,
2024-10-27 22:00:00+00:00,22588,81,57,False,
2024-10-27 23:00:00+00:00,20945,80,54,False,
2024-10-28 00:00:00+00:00,19821,80,53,False,
2024-10-28 01:00:00+00:00,19005,81,52,False,
2024-10-28 02:00:00+00:00,18759,81,51,False,
2024-10-28 03:00:00+00:00,18899,81,51,False,
2024-10-28 04:00:00+00:00,19448,80,50,False,
2024-10-28 05:00:00+00:00,21772,79,51,False,
2024-10-28 06:00:00+00:00,25623,79,56,False,
2024-10-28 07:00:00+00:00,27833,81,61,False,
2024-10-28 08:00:00+00:00,28307,86,66,False,
2024-10-28 09:00:00+00:00,28255,88,69,False,
2024-10-28 10:00:00+00:00,28253,90,71,False,
2024-10-28 11:00:00+00:00,28372,90,72,False,
2024-10-28 12:00:00+00:00,28828,90,72,False,
2024-10-28 13:00:00+00:00,28710,90,72,False,
2024-10-28 14:00:00+00:00,28252,88,70,False,
2024-10-28 15:00:00+00:00,28236,85,66,False,
2024-10-28 16:00:00+00:00,28347,80,60,False,
2024-10-28 17:00:00+00:00,29422,74,55,False,
2024-10-28 18:00:00+00:00,30913,76,58,False,
2024-10-28 19:00:00+00:00,31619,77,58,False,
2024-10-28 20:00:00+00:00,30886,79,59,False,
2024-10-28 21:00:00+00:00,27680,79,58,False,
2024-10-28 22:00:00+00:00,24948,81,58,False,
2024-10-28 23:00:00+00:00,23090,83,58,False,
2024-10-29 00:00:00+00:00,21778,84,59,False,
2024-10-29 01:00:00+00:00,20921,85,58,False,
2024-10-29 02:00:00+00:00,20540,85,57,False,
2024-10-29 03:00:00+00:00,20391,86,57,False,
2024-10-29 04:00:00+00:00,20831,85,59,False,
2024-10-29 05:00:00+00:00,22825,84,59,False,
2024-10-29 06:00:00+00:00,26305,84,62,False,
2024-10-29 07:00:00+00:00,28480,84,64,False,
2024-10-29 08:00:00+00:00,29423,82,63,False,
2024-10-29 09:00:00+00:00,29600,83,64,False,
2024-10-29 10:00:00+00:00,29770,85,66,False,
2024-10-29 11:00:00+00:00,29981,86,67,False,
2024-10-29 12:00:00+00:00,30411,86,68,False,
2024-10-29 13:00:00+00:00,30277,86,67,False,
2024-10-29 14:00:00+00:00,29525,85,66,False,
2024-10-29 15:00:00+00:00,29173,83,63,False,
2024-10-29 16:00:00+00:00,29456,82,62,False,
2024-10-29 17:00:00+00:00,30421,79,60,False,
2024-10-29 18:00:00+00:00,31467,78,60,False,
2024-10-29 19:00:00+00:00,31867,79,61,False,
2024-10-29 20:00:00+00:00,31170,80,62,False,
2024-10-29 21:00:00+00:00,28137,80,60,False,
2024-10-29 22:00:00+00:00,25260,82,61,False,
2024-10-29 23:00:00+00:00,23055,83,61,False,
2024-10-30 00:00:00+00:00,21777,84,62,False,
2024-10-30 01:00:00+00:00,20860,85,63,False,
2024-10-30 02:00:00+00:00,20470,84,61,False,
2024-10-30 03:00:00+00:00,20254,84,59,False,
2024-10-30 04:00:00+00:00,20618,84,59,False,
2024-10-30 05:00:00+00:00,22521,83,59,False,
2024-10-30 06:00:00+00:00,26025,83,60,False,
2024-10-30 07:00:00+00:00,28228,83,62,False,
2024-10-30 08:00:00+00:00,28936,83,64,False,
2024-10-30 09:00:00+00:00,28775,84,66,False,
2024-10-30 10:00:00+00:00,28702,85,67,False,
2024-10-30 11:00:00+00:00,29045,85,68,False,
2024-10-30 12:00:00+00:00,29347,85,67,False,
2024-10-30 13:00:00+00:00,29004,86,67,False,
2024-10-30 14:00:00+00:00,28535,85,66,False,
2024-10-30 15:00:00+00:00,28064,83,62,False,
2024-10-30 16:00:00+00:00,28022,79,57,False,
2024-10-30 17:00:00+00:00,29135,76,55,False,
2024-10-30 18:00:00+00:00,30253,74,54,False,
2024-10-30 19:00:00+00:00,30674,75,53,False,
2024-10-30 20:00:00+00:00,30287,74,51,False,
2024-10-30 21:00:00+00:00,27763,76,51,False,
2024-10-30 22:00:00+00:00,25092,79,53,False,
2024-10-30 23:00:00+00:00,23199,79,50,False,
2024-10-31 00:00:00+00:00,21552,81,50,False,
2024-10-31 01:00:00+00:00,20597,81,50,False,
2024-10-31 02:00:00+00:00,20118,82,50,False,
2024-10-31 03:00:00+00:00,20027,82,49,False,
2024-10-31 04:00:00+00:00,20435,82,49,False,
2024-10-31 05:00:00+00:00,21930,81,49,False,
2024-10-31 06:00:00+00:00,25346,78,51,False,
2024-10-31 07:00:00+00:00,27513,76,53,False,
2024-10-31 08:00:00+00:00,28162,77,57,False,
2024-10-31 09:00:00+00:00,28239,79,59,False,
2024-10-31 10:00:00+00:00,27748,80,60,False,
2024-10-31 11:00:00+00:00,27516,81,60,False,
2024-10-31 12:00:00+00:00,27750,81,60,False,
2024-10-31 13:00:00+00:00,27596,82,61,False,
2024-10-31 14:00:00+00:00,27319,79,58,False,
2024-10-31 15:00:00+00:00,27455,76,54,False,
2024-10-31 16:00:00+00:00,27576,73,49,False,
2024-10-31 17:00:00+00:00,28459,70,46,False,
2024-10-31 18:00:00+00:00,29212,72,46,False,
2024-10-31 19:00:00+00:00,29131,73,46,False,
2024-10-31 20:00:00+00:00,28577,73,46,False,
2024-10-31 21:00:00+00:00,26311,74,46,False,
2024-10-31 22:00:00+00:00,24092,75,44,False,
2024-10-31 23:00:00+00:00,22475,76,43,False,
2024-11-01 00:00:00+00:00,21097,77,43,False,
2024-11-01 01:00:00+00:00,20003,77,42,False,
2024-11-01 02:00:00+00:00,19423,76,40,False,
2024-11-01 03:00:00+00:00,19089,77,38,False,
2024-11-01 04:00:00+00:00,18962,77,39,False,
2024-11-01 05:00:00+00:00,19150,76,41,False,
2024-11-01 06:00:00+00:00,19946,77,44,False,
2024-11-01 07:00:00+00:00,20426,79,47,False,
2024-11-01 08:00:00+00:00,21723,81,54,False,
2024-11-01 09:00:00+00:00,22388,84,59,False,
2024-11-01 10:00:00+00:00,22540,88,62,False,
2024-11-01 11:00:00+00:00,22347,89,64,False,
2024-11-01 12:00:00+00:00,22763,89,64,False,
2024-11-01 13:00:00+00:00,23101,87,62,False,
2024-11-01 14:00:00+00:00,22459,86,62,False,
2024-11-01 15:00:00+00:00,22020,82,58,False,
2024-11-01 16:00:00+00:00,22261,73,48,False,
2024-11-01 17:00:00+00:00,23770,70,48,False,
2024-11-01 18:00:00+00:00,25017,70,49,False,
2024-11-01 19:00:00+00:00,25509,72,47,False,
2024-11-01 20:00:00+00:00,25552,72,46,False,
2024-11-01 21:00:00+00:00,24279,71,44,False,
2024-11-01 22:00:00+00:00,22545,71,43,False,
2024-11-01 23:00:00+00:00,21002,69,39,False,
2024-11-02 00:00:00+00:00,19693,69,36,False,
2024-11-02 01:00:00+00:00,18651,69,34,False,
2024-11-02 02:00:00+00:00,18141,71,33,False,
2024-11-02 03:00:00+00:00,17946,70,32,False,
2024-11-02 04:00:00+00:00,18036,70,33,False,
2024-11-02 05:00:00+00:00,18689,70,34,False,
2024-11-02 06:00:00+00:00,19589,69,37,False,
2024-11-02 07:00:00+00:00,20318,71,44,False,
2024-11-02 08:00:00+00:00,21715,79,56,False,
2024-11-02 09:00:00+00:00,22630,84,64,False,
2024-11-02 10:00:00+00:00,22516,84,66,False,
2024-11-02 11:00:00+00:00,22440,84,66,False,
2024-11-02 12:00:00+00:00,22843,84,67,False,
2024-11-02 13:00:00+00:00,23325,83,66,False,
2024-11-02 14:00:00+00:00,22614,83,65,False,
2024-11-02 15:00:00+00:00,22360,81,62,False,
2024-11-02 16:00:00+00:00,22616,74,51,False,
2024-11-02 17:00:00+00:00,24106,68,46,False,
2024-11-02 18:00:00+00:00,25288,69,49,False,
2024-11-02 19:00:00+00:00,25742,70,48,False,
2024-11-02 20:00:00+00:00,25680,71,46,False,
2024-11-02 21:00:00+00:00,24038,72,47,False,
2024-11-02 22:00:00+00:00,22074,73,47,False,
2024-11-02 23:00:00+00:00,20505,72,45,False,
2024-11-03 00:00:00+00:00,19234,73,46,False,
2024-11-03 01:00:00+00:00,18294,74,46,False,
2024-11-03 02:00:00+00:00,17630,74,45,False,
2024-11-03 03:00:00+00:00,17424,74,44,False,
2024-11-03 04:00:00+00:00,17236,74,44,False,
2024-11-03 05:00:00+00:00,17586,74,45,False,
2024-11-03 06:00:00+00:00,18161,74,47,False,
2024-11-03 07:00:00+00:00,18594,76,51,False,
2024-11-03 08:00:00+00:00,19990,84,63,False,
2024-11-03 09:00:00+00:00,21124,87,68,False,
2024-11-03 10:00:00+00:00,21600,89,71,False,
2024-11-03 11:00:00+00:00,21785,88,70,False,
2024-11-03 12:00:00+00:00,22129,88,71,False,
2024-11-03 13:00:00+00:00,22414,89,72,False,
2024-11-03 14:00:00+00:00,21577,88,70,False,
2024-11-03 15:00:00+00:00,21296,85,66,False,
2024-11-03 16:00:00+00:00,21694,80,58,False,
2024-11-03 17:00:00+00:00,23426,78,58,False,
2024-11-03 18:00:00+00:00,25143,76,58,False,
2024-11-03 19:00:00+00:00,25668,76,56,False,
2024-11-03 20:00:00+00:00,25596,78,55,False,
2024-11-03 21:00:00+00:00,24138,78,56,False,
2024-11-03 22:00:00+00:00,22136,78,55,False,
2024-11-03 23:00:00+00:00,20378,73,49,False,
2024-11-04 00:00:00+00:00,19059,73,48,False,
2024-11-04 01:00:00+00:00,18400,71,47,False,
2024-11-04 02:00:00+00:00,17964,72,45,False,
2024-11-04 03:00:00+00:00,18021,72,43,False,
2024-11-04 04:00:00+00:00,18493,72,43,False,
2024-11-04 05:00:00+00:00,20785,69,43,False,
2024-11-04 06:00:00+00:00,24275,72,50,False,
2024-11-04 07:00:00+00:00,26389,73,55,False,
